variable_id,variable_name,dataset_id,definition,aliases,years,source_document,source_url,page,chunk_id,extraction_notes
mmleads-3__var__mdcd-cmc-cov-mos,MDCD_CMC_COV_MOS,mmleads-3,Medicaid — Comprehensive Managed Care Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_8,
mmleads-3__var__mdcd-custodial-care-mos,MDCD_CUSTODIAL_CARE_MOS,mmleads-3,Medicaid — Custodial Level of Care for LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_15,
mmleads-3__var__mdcd-dental-cov-mos,MDCD_DENTAL_COV_MOS,mmleads-3,Medicaid — Managed Care Dental Coverage Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_10,
mmleads-3__var__mdcd-disease-mgmt-cov-mos,MDCD_DISEASE_MGMT_COV_MOS,mmleads-3,Medicaid — Managed Care Disease Management Plan Coverage Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_10,
mmleads-3__var__mdcd-elgblty-grp-cd-01,MDCD_ELGBLTY_GRP_CD_01,mmleads-3,Medicaid — Eligibility Group Code — January,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_26,
mmleads-3__var__mdcd-elgblty-grp-cd-02,MDCD_ELGBLTY_GRP_CD_02,mmleads-3,Medicaid — Eligibility Group Code — February,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_27,
mmleads-3__var__mdcd-elgblty-grp-cd-03,MDCD_ELGBLTY_GRP_CD_03,mmleads-3,Medicaid — Eligibility Group Code — March,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_28,
mmleads-3__var__mdcd-elgblty-grp-cd-04,MDCD_ELGBLTY_GRP_CD_04,mmleads-3,Medicaid — Eligibility Group Code — April,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_28,
mmleads-3__var__mdcd-elgblty-grp-cd-05,MDCD_ELGBLTY_GRP_CD_05,mmleads-3,Medicaid — Eligibility Group Code — May,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_29,
mmleads-3__var__mdcd-elgblty-grp-cd-06,MDCD_ELGBLTY_GRP_CD_06,mmleads-3,Medicaid — Eligibility Group Code — June,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_30,
mmleads-3__var__mdcd-elgblty-grp-cd-07,MDCD_ELGBLTY_GRP_CD_07,mmleads-3,Medicaid — Eligibility Group Code — July,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_30,
mmleads-3__var__mdcd-elgblty-grp-cd-08,MDCD_ELGBLTY_GRP_CD_08,mmleads-3,Medicaid — Eligibility Group Code — August,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_31,
mmleads-3__var__mdcd-elgblty-grp-cd-09,MDCD_ELGBLTY_GRP_CD_09,mmleads-3,Medicaid — Eligibility Group Code — September,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_32,
mmleads-3__var__mdcd-elgblty-grp-cd-10,MDCD_ELGBLTY_GRP_CD_10,mmleads-3,Medicaid — Eligibility Group Code — October,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_32,
mmleads-3__var__mdcd-elgblty-grp-cd-11,MDCD_ELGBLTY_GRP_CD_11,mmleads-3,Medicaid — Eligibility Group Code — November,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_33,
mmleads-3__var__mdcd-elgblty-grp-cd-12,MDCD_ELGBLTY_GRP_CD_12,mmleads-3,Medicaid — Eligibility Group Code — December,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_34,
mmleads-3__var__mdcd-elgblty-grp-cd-ltst,MDCD_ELGBLTY_GRP_CD_LTST,mmleads-3,Medicaid — Eligibility Group Code — Latest in Year,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_3,
mmleads-3__var__mdcd-ffs-medical-01,MDCD_FFS_MEDICAL_01,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — January,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_26,
mmleads-3__var__mdcd-ffs-medical-02,MDCD_FFS_MEDICAL_02,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — February,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_27,
mmleads-3__var__mdcd-ffs-medical-03,MDCD_FFS_MEDICAL_03,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — March,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_27,
mmleads-3__var__mdcd-ffs-medical-04,MDCD_FFS_MEDICAL_04,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — April,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_28,
mmleads-3__var__mdcd-ffs-medical-05,MDCD_FFS_MEDICAL_05,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — May,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_29,
mmleads-3__var__mdcd-ffs-medical-06,MDCD_FFS_MEDICAL_06,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — June,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_29,
mmleads-3__var__mdcd-ffs-medical-07,MDCD_FFS_MEDICAL_07,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — July,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_30,
mmleads-3__var__mdcd-ffs-medical-08,MDCD_FFS_MEDICAL_08,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — August,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_31,
mmleads-3__var__mdcd-ffs-medical-10,MDCD_FFS_MEDICAL_10,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — September,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_31,
mmleads-3__var__mdcd-ffs-medical-11,MDCD_FFS_MEDICAL_11,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — November,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_33,
mmleads-3__var__mdcd-ffs-medical-12,MDCD_FFS_MEDICAL_12,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Indicator — December,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_34,
mmleads-3__var__mdcd-ffs-medical-mm,MDCD_FFS_MEDICAL_MM,mmleads-3,1),,,data/raw/assets/pdf/536286800bad660e7af16072eb5a63475d8835f9.pdf,https://www2.ccwdata.org/documents/10280/19022436/codebook-mmleads.pdf,33,mmleads-3__codebook-mmleads_pdf__536286800b__p33__chunk_1,
mmleads-3__var__mdcd-ffs-medical-mos,MDCD_FFS_MEDICAL_MOS,mmleads-3,Medicaid — Fee-for-Service Medical Coverage Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_7,
mmleads-3__var__mdcd-hio-cov-mos,MDCD_HIO_COV_MOS,mmleads-3,Medicaid — Health Insuring Organization (HIO) Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_9,
mmleads-3__var__mdcd-hlth-mdcl-home-cov-mos,MDCD_HLTH_MDCL_HOME_COV_MOS,mmleads-3,Medicaid — Health or Medical Home Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_11,
mmleads-3__var__mdcd-hospital-ltss-mos,MDCD_HOSPITAL_LTSS_MOS,mmleads-3,Medicaid — Hospital LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_13,
mmleads-3__var__mdcd-icf-iid-ltss-mos,MDCD_ICF_IID_LTSS_MOS,mmleads-3,Medicaid — Intermediate Care Facility for individuals with intellectual disabilities — LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_14,
mmleads-3__var__mdcd-integrated-dual-cov-mos,MDCD_INTEGRATED_DUAL_COV_MOS,mmleads-3,Medicaid — Integrated care for Dual Eligible Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_11,
mmleads-3__var__mdcd-intermediate-care-mos,MDCD_INTERMEDIATE_CARE_MOS,mmleads-3,Medicaid — Intermediate level of Care for LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_15,
mmleads-3__var__mdcd-ipf-ltss-mos,MDCD_IPF_LTSS_MOS,mmleads-3,Medicaid — IP Psych Facility for Individuals under age 21 — LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_13,
mmleads-3__var__mdcd-ltc-cov-mos,MDCD_LTC_COV_MOS,mmleads-3,Medicaid — Long-Term Care Prepaid Inpatient Health Plan (PIHP) Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_9,
mmleads-3__var__mdcd-ltss-level-mos,MDCD_LTSS_LEVEL_MOS,mmleads-3,Medicaid — LTSS Provider 1 Level of Care Code Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_15,
mmleads-3__var__mdcd-mc-medical-mos,MDCD_MC_MEDICAL_MOS,mmleads-3,Medicaid — Managed Care Medicaid Coverage Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_8,
mmleads-3__var__mdcd-nf-ltss-mos,MDCD_NF_LTSS_MOS,mmleads-3,Medicaid — Nursing Facility LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_13,
mmleads-3__var__mdcd-only-mos,MDCD_ONLY_MOS,mmleads-3,"Medicaid Aged, Blind, Disabled Only Months",,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_3,
mmleads-3__var__mdcd-other-ltss-mos,MDCD_OTHER_LTSS_MOS,mmleads-3,Medicaid — Other Type of Facility LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_14,
mmleads-3__var__mdcd-othr-mc-mos,MDCD_OTHR_MC_MOS,mmleads-3,Medicaid — Other (non-Comprehensive) Managed Care Medicaid Coverage Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_8,
mmleads-3__var__mdcd-pace-cov-mos,MDCD_PACE_COV_MOS,mmleads-3,Medicaid — Program of All-Inclusive Care for the Elderly (PACE) Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_10,
mmleads-3__var__mdcd-pccm-cov-mos,MDCD_PCCM_COV_MOS,mmleads-3,Medicaid — Primary Care Case Management (PCCM) Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_8,
mmleads-3__var__mdcd-pharmacy-cov-mos,MDCD_PHARMACY_COV_MOS,mmleads-3,Medicaid — Managed Care Pharmacy Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_11,
mmleads-3__var__mdcd-php-cov-mos,MDCD_PHP_COV_MOS,mmleads-3,Medicaid — Prepaid Inpatient or Ambulatory Health Plan (PIHP/PAHP) Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_9,
mmleads-3__var__mdcd-race-ethncty-cd,MDCD_RACE_ETHNCTY_CD,mmleads-3,Medicaid — Race and Ethnicity Constructed Code — Latest in Year,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_1,
mmleads-3__var__mdcd-rstrctd-bnfts-cd-ltst,MDCD_RSTRCTD_BNFTS_CD_LTST,mmleads-3,Medicaid — Scope of Medicaid or CHIP Benefits — Latest in Year,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_3,
mmleads-3__var__mdcd-skilled-care-mos,MDCD_SKILLED_CARE_MOS,mmleads-3,Medicaid — Skilled Level of Care for LTSS Months,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_14,
mmleads-3__var__mdcd-state-cd-01,MDCD_STATE_CD_01,mmleads-3,Medicaid — State Alpha Abbreviation — January,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_24,
mmleads-3__var__mdcd-state-cd-02,MDCD_STATE_CD_02,mmleads-3,Medicaid — State Alpha Abbreviation — February,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_24,
mmleads-3__var__mdcd-state-cd-03,MDCD_STATE_CD_03,mmleads-3,Medicaid — State Alpha Abbreviation — March,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_24,
mmleads-3__var__mdcd-state-cd-04,MDCD_STATE_CD_04,mmleads-3,Medicaid — State Alpha Abbreviation — April,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_24,
mmleads-3__var__mdcd-state-cd-05,MDCD_STATE_CD_05,mmleads-3,Medicaid — State Alpha Abbreviation — May,,,data/raw/html/documentation_page/94e426ac6df090203083bffc9a6b039975585c37.html,https://resdac.org/cms-data/files/mmleads-3/data-documentation,,mmleads-3__data-documentation__94e426ac6d__chunk_24,
